C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2017-06-20T00:00:00.000Z,0.3806646466255188,0.8972089886665344,0.7770374660138728,0.10118722484655222,1325735,1325330,0.8105560541152954,0.649494469165802,0.844576358795166,0
2017-07-05T00:00:00.000Z,0.13884250819683075,0.8057742714881897,0.5937620461722948,0.17417959717015388,1325735,1325330,0.6580645442008972,0.2970479726791382,0.764060378074646,11.60493827160494
2017-07-10T00:00:00.000Z,0.38969072699546814,0.8780062794685364,0.7729531545697912,0.09423494227453587,1325735,1325330,0.8047788739204407,0.643753707408905,0.836714506149292,0
2017-07-15T00:00:00.000Z,0.26842907071113586,0.8178587555885315,0.5771276051615485,0.16575777430417152,1325735,1325330,0.5709534287452698,0.3281553387641907,0.7822349667549133,25.432098765432105
2017-07-20T00:00:00.000Z,0.39095163345336914,0.8791208863258362,0.7780453601001223,0.08538096529180049,1325735,1325330,0.8055122494697571,0.6511831879615784,0.8348294496536255,0
2017-07-25T00:00:00.000Z,0.4547064006328583,0.8869873881340027,0.7936001439889274,0.08618020441874036,1325735,1325330,0.8248662948608398,0.6672213077545166,0.8526119589805603,0
2017-07-30T00:00:00.000Z,0.41856762766838074,0.871971070766449,0.7643095140103934,0.08545763503588774,1325735,1325330,0.7928853631019592,0.6419821977615356,0.8294702172279358,0
2017-08-04T00:00:00.000Z,0.4350842535495758,0.8616198897361755,0.7537676366023074,0.08214035460298662,1325735,1325330,0.7811094522476196,0.6382429003715515,0.8201658725738525,0
2017-08-24T00:00:00.000Z,0.483663946390152,0.8592216372489929,0.7773353854079309,0.06913686924718557,1325735,1325330,0.7994301915168762,0.668789803981781,0.8334004282951355,0
2017-08-29T00:00:00.000Z,0.5110600590705872,0.8825235962867737,0.778816616682359,0.07037354476892133,1325735,1325330,0.8035008311271667,0.6706168055534363,0.842328667640686,0
2017-09-23T00:00:00.000Z,0.5416322946548462,0.8652952909469604,0.7857025901476541,0.06966158116261892,1325735,1325330,0.8157267570495605,0.677341878414154,0.8459657430648804,0
2017-10-08T00:00:00.000Z,0.534019410610199,0.9306122660636902,0.7829929538715036,0.08313461129024739,1325735,1325330,0.797183096408844,0.6623376607894897,0.8737541437149048,0
2017-10-18T00:00:00.000Z,0.5217540264129639,0.8518518805503845,0.7430474563881203,0.06856849386224438,1325735,1325330,0.7661097645759583,0.6396448016166687,0.8094660043716431,0
2017-11-27T00:00:00.000Z,0.03577817603945732,0.6617953777313232,0.29345646638561196,0.1380621732723509,1325735,1325330,0.23674297332763672,0.18399284780025482,0.5148698687553406,12.839506172839496
