C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2018-09-08T00:00:00.000Z,0.692307710647583,0.8270425200462341,0.7814287829823591,0.020864290567685923,1221,547,0.783201277256012,0.7541729807853699,0.8067868947982788,0
2018-09-18T00:00:00.000Z,0.772417426109314,0.8777078986167908,0.8384699822356512,0.016433664128718505,1221,547,0.8392753005027771,0.8179800510406494,0.8583569526672363,0
2018-09-28T00:00:00.000Z,0.7897465229034424,0.939393937587738,0.8723235521189191,0.02039754124050678,1221,547,0.8739031553268433,0.846872091293335,0.8963354229927063,0
2018-10-03T00:00:00.000Z,0.7252985835075378,0.8717840313911438,0.8099209269182623,0.023938823544778907,1221,547,0.8111364245414734,0.7796556949615479,0.8392736911773682,0
2018-10-13T00:00:00.000Z,0.5046619772911072,0.7029988169670105,0.6037759068988554,0.030042241178645377,1221,547,0.6043789982795715,0.5660707950592041,0.6405563950538635,0
2018-10-18T00:00:00.000Z,0.07987804710865021,0.5014801621437073,0.3430757405849877,0.0755528267976011,1221,547,0.35062241554260254,0.2405172437429428,0.43910613656044006,0
2018-10-23T00:00:00.000Z,0.4954178035259247,0.7020220160484314,0.5866295959280928,0.03364982552681947,1221,547,0.5837168097496033,0.5483019948005676,0.6316954493522644,0
2018-12-27T00:00:00.000Z,0.42114385962486267,0.6725746393203735,0.5043251987115558,0.039859094667745,1221,547,0.4968431293964386,0.4604385197162628,0.5626741051673889,0
2019-01-01T00:00:00.000Z,0.5163265466690063,0.9850187301635742,0.6441302603713127,0.07239690763671931,1221,547,0.6271884441375732,0.5699588656425476,0.7447280883789062,0
2019-01-06T00:00:00.000Z,0.45535317063331604,0.6786729693412781,0.5403249771375687,0.03886164306990275,1221,547,0.534426212310791,0.4993731677532196,0.5901771187782288,0
2019-01-11T00:00:00.000Z,0.3333333432674408,0.6428571343421936,0.44816897597263433,0.05355087582589664,1221,547,0.4418999254703522,0.3851718008518219,0.5165595412254333,0
2019-02-15T00:00:00.000Z,0.4235346019268036,0.6850393414497375,0.5195498086666853,0.037285887095599164,1221,547,0.5184049010276794,0.4736842215061188,0.5642068386077881,0
2019-03-12T00:00:00.000Z,0.10424814373254776,0.34766191244125366,0.22130402575526106,0.039403237513884165,1221,547,0.21889284253120422,0.17447343468666077,0.2745901644229889,0
2019-03-22T00:00:00.000Z,0.3753637373447418,0.5342890620231628,0.4284445994508723,0.025083360193453905,1221,547,0.4256170690059662,0.3992016017436981,0.4617263972759247,0
2019-04-01T00:00:00.000Z,0.36634325981140137,0.5591703653335571,0.43737461411280887,0.0273421331097981,1221,547,0.43479788303375244,0.40594059228897095,0.47331786155700684,0
2019-04-16T00:00:00.000Z,0.39362871646881104,0.5804020166397095,0.4715205732987259,0.03390339600546891,1221,547,0.4689028561115265,0.4294520616531372,0.5183566212654114,0
2019-04-21T00:00:00.000Z,0.5400234460830688,0.7753357887268066,0.6757210436489886,0.05202342780998423,1221,547,0.6844562888145447,0.5982758402824402,0.7385108470916748,0
2019-05-01T00:00:00.000Z,0.48959365487098694,0.8089766502380371,0.7156818774846608,0.05821197859056178,1221,547,0.7278978228569031,0.6275200247764587,0.7814521789550781,0
2019-06-10T00:00:00.000Z,0.7915632724761963,0.8775181174278259,0.8513087578980081,0.014766953282104044,1221,547,0.85471111536026,0.8325688242912292,0.8666059374809265,0
2019-06-25T00:00:00.000Z,0.7439212203025818,0.8660679459571838,0.8302768037297953,0.020178555580047115,1221,547,0.8351648449897766,0.8032937049865723,0.8523671627044678,0
2019-06-30T00:00:00.000Z,0.843999981880188,0.9224041104316711,0.8998432974787072,0.012732797315556491,1221,547,0.9026020765304565,0.8833073377609253,0.9127664566040039,0
2019-07-05T00:00:00.000Z,0.8384901285171509,0.9129958748817444,0.891429776077101,0.012768529751240106,1221,547,0.8942494988441467,0.8753216862678528,0.9051276445388794,0
2019-07-20T00:00:00.000Z,0.8239212036132812,0.9133385419845581,0.8936723612182577,0.012029547384409716,1221,547,0.895690381526947,0.8783270120620728,0.9065828919410706,0
2019-07-25T00:00:00.000Z,0.8156521916389465,0.8868088722229004,0.8602881590761136,0.012950841633535297,1221,547,0.8627678155899048,0.8418277502059937,0.8751345276832581,0
2019-07-30T00:00:00.000Z,0.8221814632415771,0.8931942582130432,0.8706732203061933,0.012598432424355672,1221,547,0.8725910186767578,0.8538206219673157,0.8852216601371765,0
2019-08-04T00:00:00.000Z,0.8179571628570557,0.8948877453804016,0.8715414397794341,0.012625651884920569,1221,547,0.8732981085777283,0.8541932106018066,0.886927604675293,0
2019-08-09T00:00:00.000Z,0.8371454477310181,0.9109570980072021,0.8862538549065231,0.011365222945353694,1221,547,0.888375997543335,0.8696574568748474,0.8987085223197937,0
2019-08-19T00:00:00.000Z,0.833128809928894,0.9096643924713135,0.8864925319787659,0.011068766784510988,1221,547,0.8881539106369019,0.8721160292625427,0.8986544609069824,0
2019-08-24T00:00:00.000Z,0.38861599564552307,0.752226710319519,0.66514846797513,0.055040512220014,1221,547,0.6746962070465088,0.6003045439720154,0.7268367409706116,0
2019-09-03T00:00:00.000Z,0.6907553672790527,0.8486718535423279,0.7826959021190505,0.03039951067199056,1221,547,0.7822248339653015,0.7446032166481018,0.8235294222831726,0
2019-09-13T00:00:00.000Z,0.8447983860969543,0.9170278906822205,0.8890824477998015,0.011162002124055147,1221,547,0.890494704246521,0.8748815059661865,0.9027498364448547,0
